city_name,usage,노선정류장수,노선거리(km),굴곡도,2024년06월_계_총인구수,2024년06월_계_연령구간인구수
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,147.0,38,16.2,2.3,"119,349","41,425"
통영시,147.0,38,16.2,2.3,"119,349","41,425"
통영시,1769.0,45,18.2,1.9,"119,349","41,425"
통영시,545.0,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,12,6.7,1.1,"119,349","41,425"
통영시,90.0,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,2080.0,24,12.9,1.7,"119,349","41,425"
통영시,414.0,24,12.2,1.6,"119,349","41,425"
통영시,279.0,30,15.5,1.5,"119,349","41,425"
통영시,439.0,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,24.0,39,15.83703703703704,2.0,"119,349","41,425"
통영시,347.0,39,15.83703703703704,2.0,"119,349","41,425"
통영시,600.0,56,32.3,1.2,"119,349","41,425"
통영시,534.0,56,34.3,1.9,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,228.0,24,12.6,1.1,"119,349","41,425"
통영시,228.0,24,12.6,1.1,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,,39,15.83703703703704,2.0,"119,349","41,425"
통영시,1216.0,37,14.8,2.1,"119,349","41,425"
통영시,1216.0,37,14.8,2.1,"119,349","41,425"
통영시,62.0,39,15.83703703703704,2.0,"119,349","41,425"
통영시,62.0,39,15.83703703703704,2.0,"119,349","41,425"
사천시,793.0,31,8.7,6.5,"108,865","37,272"
사천시,1385.0,42,12.5,6.6,"108,865","37,272"
사천시,1085.0,49,17.4,2.9,"108,865","37,272"
사천시,15598.0,111,44.3,1.6,"108,865","37,272"
사천시,2309.0,123,53.0,2.0,"108,865","37,272"
사천시,537.0,116,62.7,2.4,"108,865","37,272"
사천시,1545.0,94,50.0,2.2,"108,865","37,272"
사천시,541.0,98,53.0,2.2,"108,865","37,272"
사천시,,98,53.0,2.2,"108,865","37,272"
사천시,892.0,65,27.2,1.9,"108,865","37,272"
사천시,831.0,66,28.4,2.2,"108,865","37,272"
사천시,2074.0,91,39.3,1.8,"108,865","37,272"
사천시,636.0,96,42.9,2.1,"108,865","37,272"
사천시,290.0,73,32.9,2.2,"108,865","37,272"
사천시,292.0,82,56.5,1.9,"108,865","37,272"
사천시,604.0,62,27.8,1.9,"108,865","37,272"
사천시,555.0,61,27.8,1.6,"108,865","37,272"
사천시,383.0,63,32.1,2.1,"108,865","37,272"
사천시,385.0,63,30.0,1.8,"108,865","37,272"
사천시,236.0,73,43.0,1.8,"108,865","37,272"
사천시,284.0,69,35.1,2.7,"108,865","37,272"
사천시,161.0,70,35.6,2.0,"108,865","37,272"
사천시,4323.0,52,35.7,1.3,"108,865","37,272"
사천시,217.0,41,21.3,1.9,"108,865","37,272"
사천시,332.0,43,20.6,1.9,"108,865","37,272"
사천시,193.0,48,24.1,2.1,"108,865","37,272"
사천시,294.0,48,24.1,1.6,"108,865","37,272"
사천시,2866.0,59,25.6,1.5,"108,865","37,272"
사천시,607.0,60,28.3,1.8,"108,865","37,272"
사천시,5016.0,32,13.2,2.5,"108,865","37,272"
사천시,4455.0,32,13.5,1.5,"108,865","37,272"
사천시,409.0,84,63.9,2.1,"108,865","37,272"
사천시,411.0,74,44.5,1.4,"108,865","37,272"
사천시,38.0,39,26.7,2.0,"108,865","37,272"
사천시,293.0,73,42.9,1.8,"108,865","37,272"
사천시,531.0,93,54.9,1.6,"108,865","37,272"
사천시,85.0,33,28.8,1.5,"108,865","37,272"
사천시,252.0,87,64.5,1.9,"108,865","37,272"
사천시,148.0,45,49.9,4.0,"108,865","37,272"
사천시,709.0,67,48.2,2.5,"108,865","37,272"
사천시,83.0,67,48.2,2.5,"108,865","37,272"
사천시,178.0,78,61.6,2.0,"108,865","37,272"
사천시,85.0,78,61.6,2.0,"108,865","37,272"
사천시,6300.0,144,59.7,2.2,"108,865","37,272"
사천시,880.0,24,11.3,1.7,"108,865","37,272"
사천시,1260.0,30,16.5,1.9,"108,865","37,272"
사천시,317.0,24,11.4,1.3,"108,865","37,272"
사천시,41.0,76,38.2,2.9,"108,865","37,272"
사천시,878.0,76,38.2,2.9,"108,865","37,272"
사천시,1119.0,76,38.2,2.9,"108,865","37,272"
사천시,878.0,76,38.2,2.9,"108,865","37,272"
사천시,1119.0,76,38.2,2.9,"108,865","37,272"
사천시,61.0,48,13.8,7.4,"108,865","37,272"
사천시,130.0,57,26.1,1.6,"108,865","37,272"
사천시,328.0,57,26.1,1.6,"108,865","37,272"
사천시,328.0,57,26.1,1.6,"108,865","37,272"
사천시,814.0,111,48.9,3.1,"108,865","37,272"
사천시,154.0,73,56.3,3.2,"108,865","37,272"
사천시,1573.0,37,24.5,1.6,"108,865","37,272"
사천시,959.0,38,24.5,1.7,"108,865","37,272"
김해시,98364.0,158,43.8,1.5,"532,132","119,824"
김해시,,158,43.8,1.5,"532,132","119,824"
김해시,,158,43.8,1.5,"532,132","119,824"
김해시,,105,43.8,1.3,"532,132","119,824"
김해시,128471.0,90,43.8,1.7,"532,132","119,824"
김해시,117933.0,95,43.8,1.7,"532,132","119,824"
김해시,21877.0,83,43.8,2.0,"532,132","119,824"
김해시,18403.0,83,43.8,2.0,"532,132","119,824"
김해시,10771.0,76,43.8,2.1,"532,132","119,824"
김해시,21678.0,73,43.8,5.8,"532,132","119,824"
김해시,3791.0,59,43.8,1.7,"532,132","119,824"
김해시,141656.0,114,43.8,2.7,"532,132","119,824"
김해시,42341.0,64,43.8,1.5,"532,132","119,824"
김해시,6032.0,107,43.8,4.9,"532,132","119,824"
김해시,39639.0,63,43.8,3.9,"532,132","119,824"
김해시,4355.0,82,43.8,3.1,"532,132","119,824"
김해시,5835.0,58,43.8,1.7,"532,132","119,824"
김해시,61377.0,152,43.8,1.8,"532,132","119,824"
김해시,19371.0,128,43.8,1.8,"532,132","119,824"
김해시,2223.0,47,43.8,1.5,"532,132","119,824"
김해시,3018.0,84,43.8,1.6,"532,132","119,824"
김해시,25597.0,67,43.8,2.2,"532,132","119,824"
김해시,5472.0,70,43.8,1.8,"532,132","119,824"
김해시,6106.0,94,43.8,1.5,"532,132","119,824"
김해시,4072.0,98,43.8,1.6,"532,132","119,824"
김해시,82529.0,81,43.8,2.9,"532,132","119,824"
김해시,887.0,116,43.8,1.5,"532,132","119,824"
김해시,68635.0,83,43.8,2.0,"532,132","119,824"
김해시,887.0,116,43.8,1.5,"532,132","119,824"
김해시,282.0,83,43.8,2.0,"532,132","119,824"
김해시,1161.0,82,43.8,2.5,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,1407.0,61,43.8,2.2,"532,132","119,824"
김해시,2024.0,50,43.8,2.2,"532,132","119,824"
김해시,1503.0,96,43.8,1.5,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,146593.0,135,43.8,1.3,"532,132","119,824"
김해시,5933.0,112,43.8,1.6,"532,132","119,824"
김해시,5090.0,117,43.8,1.8,"532,132","119,824"
김해시,3361.0,91,43.8,2.2,"532,132","119,824"
김해시,2535.0,92,43.8,1.5,"532,132","119,824"
김해시,562.0,92,43.8,1.5,"532,132","119,824"
김해시,50852.0,86,43.8,1.6,"532,132","119,824"
김해시,299.0,74,43.8,2.6,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,83484.0,90,43.8,2.1,"532,132","119,824"
김해시,1564.0,57,43.8,5.3,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,41,43.8,1.8,"532,132","119,824"
김해시,,10,43.8,1.5,"532,132","119,824"
김해시,,90,43.8,1.5,"532,132","119,824"
김해시,4663.0,90,43.8,1.6,"532,132","119,824"
김해시,14182.0,100,43.8,1.3,"532,132","119,824"
김해시,1031.0,83,43.8,2.0,"532,132","119,824"
김해시,1031.0,83,43.8,2.0,"532,132","119,824"
김해시,1031.0,100,43.8,1.3,"532,132","119,824"
김해시,2712.0,74,43.8,1.5,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,20500.0,72,43.8,1.7,"532,132","119,824"
김해시,,71,43.8,1.7,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,4765.0,52,43.8,3.2,"532,132","119,824"
김해시,35.0,83,43.8,2.0,"532,132","119,824"
김해시,5538.0,39,43.8,1.6,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,34393.0,68,43.8,2.7,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,26490.0,79,43.8,2.8,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,79,43.8,2.8,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,34393.0,79,43.8,2.8,"532,132","119,824"
김해시,6511.0,83,43.8,2.0,"532,132","119,824"
김해시,861.0,89,43.8,1.5,"532,132","119,824"
김해시,,20,43.8,1.2,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,695.0,35,43.8,1.8,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,8.0,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,28,43.8,1.4,"532,132","119,824"
김해시,88.0,83,43.8,2.0,"532,132","119,824"
김해시,88.0,83,43.8,2.0,"532,132","119,824"
김해시,88.0,28,43.8,1.4,"532,132","119,824"
김해시,7144.0,74,43.8,1.7,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
김해시,,83,43.8,2.0,"532,132","119,824"
밀양시,17999.0,48,13.2,1.4,"101,253","45,759"
밀양시,5732.0,50,13.9,1.9,"101,253","45,759"
밀양시,25705.0,47,13.3,1.7,"101,253","45,759"
밀양시,5920.0,48,18.3,1.3,"101,253","45,759"
밀양시,5390.0,59,21.0,1.3,"101,253","45,759"
밀양시,,43,31.2,1.6,"101,253","45,759"
밀양시,685.0,52,19.7,4.6,"101,253","45,759"
밀양시,943.0,53,20.7,4.2,"101,253","45,759"
밀양시,,7,6.6,1.5,"101,253","45,759"
밀양시,1112.0,75,55.3,2.4,"101,253","45,759"
밀양시,1396.0,88,57.4,2.4,"101,253","45,759"
밀양시,,47,32.4,1.4,"101,253","45,759"
밀양시,63.0,18,14.1,2.0,"101,253","45,759"
밀양시,178.0,53,26.8,1.2,"101,253","45,759"
밀양시,387.0,50,26.4,1.3,"101,253","45,759"
밀양시,505.0,56,31.9,1.2,"101,253","45,759"
밀양시,336.0,54,28.0,1.3,"101,253","45,759"
밀양시,524.0,53,32.8,1.5,"101,253","45,759"
밀양시,,57,35.3,1.4,"101,253","45,759"
밀양시,648.0,58,31.3,1.2,"101,253","45,759"
밀양시,,54,30.2,1.5,"101,253","45,759"
밀양시,,49,46.5,2.2,"101,253","45,759"
밀양시,142.0,39,38.1,1.7,"101,253","45,759"
밀양시,701.0,64,28.8,1.7,"101,253","45,759"
밀양시,37.0,25,21.7,1.6,"101,253","45,759"
밀양시,390.0,58,33.0,3.7,"101,253","45,759"
밀양시,,59,31.2,2.0,"101,253","45,759"
밀양시,,88,72.7,1.3,"101,253","45,759"
밀양시,,69,57.6,1.2,"101,253","45,759"
밀양시,,53,52.1,1.4,"101,253","45,759"
밀양시,,68,50.9,1.4,"101,253","45,759"
밀양시,,67,54.2,1.5,"101,253","45,759"
밀양시,267.0,47,33.08125,2.0,"101,253","45,759"
밀양시,190.0,52,36.4,2.7,"101,253","45,759"
밀양시,12.0,47,33.08125,2.0,"101,253","45,759"
밀양시,,93,64.1,2.7,"101,253","45,759"
밀양시,,72,51.9,2.7,"101,253","45,759"
밀양시,176.0,46,48.6,1.5,"101,253","45,759"
밀양시,190.0,46,46.0,1.7,"101,253","45,759"
밀양시,197.0,47,49.2,1.9,"101,253","45,759"
밀양시,238.0,91,60.8,1.7,"101,253","45,759"
밀양시,304.0,77,49.3,1.8,"101,253","45,759"
밀양시,213.0,30,33.3,1.4,"101,253","45,759"
밀양시,797.0,52,54.7,1.9,"101,253","45,759"
밀양시,1438.0,49,52.3,1.9,"101,253","45,759"
밀양시,330.0,52,53.8,1.7,"101,253","45,759"
밀양시,352.0,48,47.7,1.9,"101,253","45,759"
밀양시,303.0,68,62.5,2.8,"101,253","45,759"
밀양시,,69,53.8,2.7,"101,253","45,759"
밀양시,45.0,47,33.08125,2.0,"101,253","45,759"
밀양시,131.0,29,22.6,1.3,"101,253","45,759"
밀양시,232.0,57,29.5,1.9,"101,253","45,759"
밀양시,290.0,75,66.7,1.3,"101,253","45,759"
밀양시,365.0,74,66.6,1.3,"101,253","45,759"
밀양시,248.0,56,51.5,1.2,"101,253","45,759"
밀양시,493.0,55,51.5,1.2,"101,253","45,759"
밀양시,202.0,56,53.1,1.4,"101,253","45,759"
밀양시,196.0,56,53.0,1.4,"101,253","45,759"
밀양시,564.0,55,44.8,1.4,"101,253","45,759"
밀양시,295.0,54,48.2,1.6,"101,253","45,759"
밀양시,256.0,50,47.0,1.6,"101,253","45,759"
밀양시,341.0,58,50.4,1.6,"101,253","45,759"
밀양시,,33,23.8,1.6,"101,253","45,759"
밀양시,292.0,47,42.6,1.7,"101,253","45,759"
밀양시,191.0,46,42.6,1.7,"101,253","45,759"
밀양시,311.0,47,41.8,1.6,"101,253","45,759"
밀양시,194.0,49,42.7,1.7,"101,253","45,759"
밀양시,80.0,40,40.2,1.6,"101,253","45,759"
밀양시,,30,23.6,1.6,"101,253","45,759"
밀양시,,40,37.3,1.8,"101,253","45,759"
밀양시,916.0,60,27.2,1.6,"101,253","45,759"
밀양시,94.0,37,39.3,1.5,"101,253","45,759"
밀양시,50.0,15,13.1,1.5,"101,253","45,759"
밀양시,,61,49.5,1.9,"101,253","45,759"
밀양시,120.0,43,42.0,1.5,"101,253","45,759"
밀양시,,11,5.3,1.4,"101,253","45,759"
밀양시,,63,49.2,1.5,"101,253","45,759"
밀양시,435.0,63,64.9,3.2,"101,253","45,759"
밀양시,1779.0,51,18.4,1.4,"101,253","45,759"
밀양시,7642.0,45,15.2,1.8,"101,253","45,759"
밀양시,2917.0,50,18.5,1.7,"101,253","45,759"
밀양시,381.0,62,28.8,2.3,"101,253","45,759"
밀양시,229.0,51,24.7,2.4,"101,253","45,759"
밀양시,388.0,50,26.6,1.5,"101,253","45,759"
밀양시,,57,36.3,1.7,"101,253","45,759"
밀양시,,9,16.4,1.6,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,848.0,52,20.8,4.2,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,2127.0,56,35.5,3.5,"101,253","45,759"
밀양시,254.0,50,21.7,2.6,"101,253","45,759"
밀양시,6040.0,61,17.9,2.0,"101,253","45,759"
밀양시,310.0,58,49.1,1.7,"101,253","45,759"
밀양시,334.0,55,44.8,1.4,"101,253","45,759"
밀양시,190.0,66,52.8,1.8,"101,253","45,759"
밀양시,219.0,65,52.2,1.9,"101,253","45,759"
밀양시,418.0,62,32.0,1.7,"101,253","45,759"
밀양시,,56,34.6,1.5,"101,253","45,759"
밀양시,83.0,47,33.08125,2.0,"101,253","45,759"
밀양시,40.0,47,33.08125,2.0,"101,253","45,759"
밀양시,242.0,56,28.5,1.2,"101,253","45,759"
밀양시,103.0,47,33.08125,2.0,"101,253","45,759"
밀양시,486.0,53,21.1,1.7,"101,253","45,759"
밀양시,291.0,9,16.4,1.6,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,5,5.4,1.3,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,5,5.4,1.3,"101,253","45,759"
밀양시,,5,5.4,1.3,"101,253","45,759"
밀양시,342.0,23,10.8,1.3,"101,253","45,759"
밀양시,272.0,47,33.08125,2.0,"101,253","45,759"
밀양시,29.0,47,33.08125,2.0,"101,253","45,759"
밀양시,225.0,7,7.8,1.5,"101,253","45,759"
밀양시,20.0,47,33.08125,2.0,"101,253","45,759"
밀양시,56.0,47,33.08125,2.0,"101,253","45,759"
밀양시,235.0,46,24.5,1.7,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,42,29.5,3.8,"101,253","45,759"
밀양시,115.0,51,43.9,1.4,"101,253","45,759"
밀양시,34.0,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,49,41.4,1.6,"101,253","45,759"
밀양시,588.0,48,14.2,1.4,"101,253","45,759"
밀양시,485.0,47,14.2,1.7,"101,253","45,759"
밀양시,3754.0,33,10.7,1.5,"101,253","45,759"
밀양시,4547.0,45,15.3,2.1,"101,253","45,759"
밀양시,526.0,16,6.3,1.3,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,66.0,47,33.08125,2.0,"101,253","45,759"
밀양시,,35,46.3,2.1,"101,253","45,759"
밀양시,137.0,23,7.2,1.9,"101,253","45,759"
밀양시,,31,44.5,2.1,"101,253","45,759"
밀양시,408.0,41,47.4,1.3,"101,253","45,759"
밀양시,278.0,40,47.6,1.9,"101,253","45,759"
밀양시,51.0,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,92.0,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,49,18.4,1.4,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,1363.0,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,3,5.4,1.3,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,356.0,62,30.2,2.2,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,26,11.7,1.5,"101,253","45,759"
밀양시,,27,13.2,5.2,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,14,17.1,48.1,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,36,11.8,3.5,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,36,13.3,2.2,"101,253","45,759"
밀양시,,42,22.8,4.1,"101,253","45,759"
밀양시,,32,17.4,1.5,"101,253","45,759"
밀양시,280.0,33,15.8,2.6,"101,253","45,759"
밀양시,,42,17.6,1.9,"101,253","45,759"
밀양시,,36,18.6,3.0,"101,253","45,759"
밀양시,105.0,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
밀양시,,47,33.08125,2.0,"101,253","45,759"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,50,14.75,2.0,"232,973","52,643"
거제시,,50,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,50,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,58,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,33,14.75,2.0,"232,973","52,643"
거제시,,33,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,35,14.75,2.0,"232,973","52,643"
거제시,,61,14.75,2.0,"232,973","52,643"
거제시,,61,14.75,2.0,"232,973","52,643"
거제시,,64,14.75,2.0,"232,973","52,643"
거제시,,64,14.75,2.0,"232,973","52,643"
거제시,,64,14.75,2.0,"232,973","52,643"
거제시,,65,14.75,2.0,"232,973","52,643"
거제시,,65,14.75,2.0,"232,973","52,643"
거제시,,71,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,34,14.75,2.0,"232,973","52,643"
거제시,,43,14.75,2.0,"232,973","52,643"
거제시,,43,14.75,2.0,"232,973","52,643"
거제시,,43,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,56,14.75,2.0,"232,973","52,643"
거제시,,56,14.75,2.0,"232,973","52,643"
거제시,,40,14.75,2.0,"232,973","52,643"
거제시,,40,14.75,2.0,"232,973","52,643"
거제시,,40,14.75,2.0,"232,973","52,643"
거제시,,43,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,50,14.75,2.0,"232,973","52,643"
거제시,,50,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,75,14.75,2.0,"232,973","52,643"
거제시,,75,14.75,2.0,"232,973","52,643"
거제시,,76,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,45,14.75,2.0,"232,973","52,643"
거제시,,41,14.75,2.0,"232,973","52,643"
거제시,,45,14.75,2.0,"232,973","52,643"
거제시,,41,14.3,1.3,"232,973","52,643"
거제시,,43,14.75,2.0,"232,973","52,643"
거제시,,41,14.75,2.0,"232,973","52,643"
거제시,,41,14.75,2.0,"232,973","52,643"
거제시,,41,14.75,2.0,"232,973","52,643"
거제시,,78,14.75,2.0,"232,973","52,643"
거제시,,78,14.75,2.0,"232,973","52,643"
거제시,,79,14.75,2.0,"232,973","52,643"
거제시,,79,14.75,2.0,"232,973","52,643"
거제시,,66,14.75,2.0,"232,973","52,643"
거제시,,66,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,95,14.75,2.0,"232,973","52,643"
거제시,,95,14.75,2.0,"232,973","52,643"
거제시,,95,14.75,2.0,"232,973","52,643"
거제시,,96,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,85,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,85,14.75,2.0,"232,973","52,643"
거제시,,85,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,48,14.75,2.0,"232,973","52,643"
거제시,,85,14.75,2.0,"232,973","52,643"
거제시,,85,14.75,2.0,"232,973","52,643"
거제시,,49,14.75,2.0,"232,973","52,643"
거제시,,49,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,30,14.75,2.0,"232,973","52,643"
거제시,,30,14.75,2.0,"232,973","52,643"
거제시,,31,14.75,2.0,"232,973","52,643"
거제시,,31,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,40,14.75,2.0,"232,973","52,643"
거제시,,40,14.75,2.0,"232,973","52,643"
거제시,,40,14.75,2.0,"232,973","52,643"
거제시,,80,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,36,14.75,2.0,"232,973","52,643"
거제시,,28,14.75,2.0,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,28,14.75,2.0,"232,973","52,643"
거제시,,44,14.75,2.0,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,43,15.2,3.2,"232,973","52,643"
거제시,,38,14.75,2.0,"232,973","52,643"
거제시,,44,14.75,2.0,"232,973","52,643"
거제시,,44,14.75,2.0,"232,973","52,643"
거제시,,44,14.75,2.0,"232,973","52,643"
거제시,,44,14.75,2.0,"232,973","52,643"
거제시,,41,14.3,1.3,"232,973","52,643"
거제시,,43,15.2,3.2,"232,973","52,643"
거제시,,29,14.75,2.0,"232,973","52,643"
거제시,,37,14.75,2.0,"232,973","52,643"
거제시,,13,14.75,2.0,"232,973","52,643"
거제시,,13,14.75,2.0,"232,973","52,643"
